Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,724,Spain,5922,Export Value,2152,Turkeys,2019,2019,1000 US$,129,A,Official figure
TCL,Crops and livestock products,724,Spain,5922,Export Value,2152,Turkeys,2020,2020,1000 US$,99,A,Official figure
TCL,Crops and livestock products,724,Spain,5922,Export Value,2152,Turkeys,2021,2021,1000 US$,90,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2010,2010,Head,14,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2011,2011,Head,3,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2012,2012,Head,1,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2013,2013,Head,7,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2014,2014,Head,5,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2015,2015,Head,603,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2016,2016,Head,9,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2018,2018,Head,405,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2019,2019,Head,18,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2020,2020,Head,2159,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2132,Asses,2021,2021,Head,25915,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2010,2010,1000 US$,25,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2011,2011,1000 US$,8,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2012,2012,1000 US$,3,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2013,2013,1000 US$,33,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2014,2014,1000 US$,3,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2015,2015,1000 US$,59,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2016,2016,1000 US$,13,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2018,2018,1000 US$,24,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2019,2019,1000 US$,5,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2020,2020,1000 US$,52,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2132,Asses,2021,2021,1000 US$,729,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2010,2010,Head,132,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2011,2011,Head,220,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2012,2012,Head,60,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2013,2013,Head,227,T,Unofficial figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2014,2014,Head,2791,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2015,2015,Head,6278,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2016,2016,Head,12533,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2017,2017,Head,13221,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2018,2018,Head,6079,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2019,2019,Head,1508,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2020,2020,Head,2097,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2132,Asses,2021,2021,Head,637,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2010,2010,1000 US$,145,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2011,2011,1000 US$,203,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2012,2012,1000 US$,48,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2013,2013,1000 US$,453,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2014,2014,1000 US$,728,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2015,2015,1000 US$,1250,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2016,2016,1000 US$,2840,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2017,2017,1000 US$,3274,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2018,2018,1000 US$,1546,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2019,2019,1000 US$,545,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2020,2020,1000 US$,868,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2132,Asses,2021,2021,1000 US$,750,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2012,2012,Head,34730,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2013,2013,Head,18189,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2014,2014,Head,21627,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2015,2015,Head,28641,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2016,2016,Head,22992,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2017,2017,Head,21746,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2018,2018,Head,16970,I,Imputed value
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2019,2019,Head,21355,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2020,2020,Head,33580,I,Imputed value
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2112,Buffalo,2021,2021,Head,23084,I,Imputed value
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2012,2012,1000 US$,94795,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2013,2013,1000 US$,33460,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2014,2014,1000 US$,43084,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2015,2015,1000 US$,61571,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2016,2016,1000 US$,54326,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2017,2017,1000 US$,57049,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2018,2018,1000 US$,53658,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2019,2019,1000 US$,53591,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2020,2020,1000 US$,59589,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2112,Buffalo,2021,2021,1000 US$,65834,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2012,2012,Head,308,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2013,2013,Head,196,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2014,2014,Head,18,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2015,2015,Head,31,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2016,2016,Head,349,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2017,2017,Head,1422,I,Imputed value
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2018,2018,Head,943,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2019,2019,Head,694,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2020,2020,Head,1661,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2112,Buffalo,2021,2021,Head,2007,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2012,2012,1000 US$,536,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2013,2013,1000 US$,255,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2014,2014,1000 US$,17,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2015,2015,1000 US$,42,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2016,2016,1000 US$,318,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2017,2017,1000 US$,942,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2018,2018,1000 US$,517,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2019,2019,1000 US$,538,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2020,2020,1000 US$,1222,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2112,Buffalo,2021,2021,1000 US$,1533,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2121.01,Camels,2016,2016,Head,12,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2121.01,Camels,2018,2018,Head,1,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2121.01,Camels,2019,2019,Head,18,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2121.01,Camels,2016,2016,1000 US$,24,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2121.01,Camels,2018,2018,1000 US$,10,A,Official figure
TCL,Crops and livestock products,840,United States of America,5622,Import Value,2121.01,Camels,2019,2019,1000 US$,7,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2012,2012,Head,278,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2013,2013,Head,955,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2014,2014,Head,1123,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2015,2015,Head,380,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2016,2016,Head,40,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2017,2017,Head,407,I,Imputed value
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2018,2018,Head,675,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2019,2019,Head,105,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2020,2020,Head,128,A,Official figure
TCL,Crops and livestock products,840,United States of America,5908,Export Quantity,2121.01,Camels,2021,2021,Head,290,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2012,2012,1000 US$,326,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2013,2013,1000 US$,414,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2014,2014,1000 US$,175,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2015,2015,1000 US$,256,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2016,2016,1000 US$,18,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2017,2017,1000 US$,165,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2018,2018,1000 US$,235,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2019,2019,1000 US$,206,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2020,2020,1000 US$,139,A,Official figure
TCL,Crops and livestock products,840,United States of America,5922,Export Value,2121.01,Camels,2021,2021,1000 US$,353,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2111,Cattle,2010,2010,Head,2308543,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2111,Cattle,2011,2011,Head,2123930,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2111,Cattle,2012,2012,Head,2141165,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2111,Cattle,2013,2013,Head,2033144,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2111,Cattle,2014,2014,Head,2358211,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2111,Cattle,2015,2015,Head,1985103,A,Official figure
TCL,Crops and livestock products,840,United States of America,5608,Import Quantity,2111,Cattle,2016,2016,Head,1708174,A,Official figure
